strategy,money,countries,utilities,stations,totalLandsOwned
GREEDY,29529,8,2,0,10
DEFAULT,60077,5,0,2,7
UTILITY_GUY,56441,9,0,1,10
UTILITY_GUY,29768,7,1,1,9
UTILITY_GUY,56438,8,1,0,9
STATION_GUY,39801,5,0,0,5
STATION_GUY,9601,4,0,0,4
GREEDY,23182,12,1,2,15
GREEDY,16038,8,1,1,10
GREEDY,16651,7,1,1,9
STATION_GUY,26739,7,0,1,8
GREEDY,16332,11,0,1,12
GREEDY,27660,6,1,2,9
UTILITY_GUY,47885,2,0,1,3
GREEDY,18905,7,0,3,10
GREEDY,19251,6,0,0,6
DEFAULT,69262,8,0,0,8
STATION_GUY,94701,5,0,2,7
UTILITY_GUY,69320,6,0,0,6
DEFAULT,47013,8,0,0,8
GREEDY,60297,8,2,2,12
GREEDY,40444,9,0,2,11
GREEDY,12139,8,0,2,10
GREEDY,12243,6,1,0,7
GREEDY,21113,8,1,1,10
GREEDY,33268,7,0,0,7
UTILITY_GUY,41323,5,1,0,6
GREEDY,20086,10,0,2,12
GREEDY,37730,10,1,1,12
GREEDY,22297,9,0,1,10
GREEDY,20373,10,0,1,11
GREEDY,16548,8,1,0,9
GREEDY,76138,10,0,1,11
GREEDY,26401,9,0,1,10
GREEDY,45780,8,1,2,11
GREEDY,57822,10,1,0,11
GREEDY,16842,11,1,1,13
GREEDY,32735,11,1,0,12
GREEDY,59505,7,0,2,9
GREEDY,23061,11,0,1,12
GREEDY,9884,5,1,3,9
GREEDY,30108,5,0,0,5
UTILITY_GUY,34742,6,1,1,8
GREEDY,19545,12,0,1,13
GREEDY,15714,8,0,4,12
GREEDY,10483,9,0,1,10
GREEDY,10722,6,0,1,7
GREEDY,11697,9,0,2,11
GREEDY,20884,5,1,1,7
DEFAULT,38924,5,0,2,7
UTILITY_GUY,44230,9,1,0,10
GREEDY,14503,8,0,2,10
GREEDY,22397,11,0,1,12
GREEDY,17706,8,1,1,10
GREEDY,32194,8,0,0,8
UTILITY_GUY,61547,5,0,1,6
GREEDY,25604,8,1,1,10
GREEDY,23128,8,0,0,8
GREEDY,22947,7,0,2,9
DEFAULT,51161,7,0,2,9
DEFAULT,44947,4,0,2,6
GREEDY,43113,9,2,1,12
STATION_GUY,69336,7,0,1,8
GREEDY,39241,8,0,0,8
GREEDY,75170,11,1,2,14
GREEDY,24428,7,0,1,8
GREEDY,18609,11,1,2,14
GREEDY,24721,7,1,0,8
DEFAULT,46320,7,0,0,7
GREEDY,10395,7,0,1,8
STATION_GUY,78602,6,0,1,7
UTILITY_GUY,60233,5,0,1,6
DEFAULT,26423,8,1,0,9
STATION_GUY,22756,4,1,1,6
STATION_GUY,67233,8,1,0,9
UTILITY_GUY,39979,4,1,2,7
GREEDY,22456,7,0,1,8
STATION_GUY,52552,8,0,2,10
GREEDY,18133,12,0,1,13
GREEDY,22745,8,1,2,11
UTILITY_GUY,29733,5,0,1,6
GREEDY,15290,8,1,0,9
DEFAULT,29093,8,1,0,9
GREEDY,20553,10,0,1,11
GREEDY,29097,7,0,0,7
GREEDY,27312,10,1,1,12
GREEDY,12185,6,1,2,9
GREEDY,28715,7,0,0,7
DEFAULT,28945,9,0,1,10
GREEDY,16583,8,2,1,11
GREEDY,9444,10,0,1,11
DEFAULT,21736,6,1,0,7
STATION_GUY,65353,8,1,0,9
DEFAULT,39957,5,0,1,6
UTILITY_GUY,47018,6,0,1,7
GREEDY,31997,8,0,1,9
GREEDY,27070,8,0,0,8
STATION_GUY,57459,10,0,0,10
GREEDY,16788,8,1,3,12
STATION_GUY,53322,6,0,1,7
GREEDY,23095,9,2,0,11
GREEDY,45213,8,1,2,11
DEFAULT,37009,7,0,1,8
GREEDY,19127,10,1,1,12
DEFAULT,50229,8,0,1,9
STATION_GUY,85539,7,0,2,9
GREEDY,67941,8,1,2,11
GREEDY,23335,9,1,1,11
GREEDY,24960,8,1,1,10
STATION_GUY,72020,9,1,1,11
GREEDY,25528,11,1,1,13
DEFAULT,25522,5,0,0,5
GREEDY,23197,12,1,1,14
DEFAULT,75226,7,0,0,7
GREEDY,44675,7,1,0,8
GREEDY,20477,9,0,0,9
GREEDY,20074,12,0,1,13
GREEDY,15222,5,1,2,8
GREEDY,31325,7,1,2,10
GREEDY,19988,9,0,0,9
GREEDY,36219,8,0,1,9
GREEDY,18173,9,0,1,10
GREEDY,13872,9,0,0,9
GREEDY,20313,9,0,0,9
GREEDY,31482,9,1,1,11
DEFAULT,50817,7,1,0,8
GREEDY,14351,11,0,2,13
DEFAULT,54868,5,0,2,7
GREEDY,19379,7,1,1,9
GREEDY,22654,9,0,1,10
STATION_GUY,53357,3,0,1,4
GREEDY,39672,9,0,2,11
GREEDY,19966,4,1,2,7
GREEDY,28514,13,0,0,13
DEFAULT,23433,7,0,0,7
GREEDY,15877,9,1,0,10
GREEDY,20835,9,0,2,11
GREEDY,21650,10,0,0,10
GREEDY,23944,5,1,1,7
GREEDY,57700,11,0,1,12
GREEDY,19899,10,0,0,10
STATION_GUY,30834,8,1,1,10
UTILITY_GUY,42099,6,0,0,6
STATION_GUY,64621,5,0,2,7
UTILITY_GUY,80236,8,1,0,9
UTILITY_GUY,35045,5,2,1,8
DEFAULT,36637,5,0,0,5
GREEDY,20176,8,2,2,12
GREEDY,25816,10,0,1,11
DEFAULT,25384,5,1,0,6
DEFAULT,40050,6,0,1,7
STATION_GUY,26124,4,0,2,6
DEFAULT,20719,7,0,0,7
GREEDY,14017,4,1,0,5
GREEDY,33982,8,1,0,9
GREEDY,23521,11,0,0,11
STATION_GUY,37793,5,0,2,7
GREEDY,91637,8,1,0,9
STATION_GUY,48874,5,0,1,6
UTILITY_GUY,58551,5,1,0,6
GREEDY,47029,10,0,2,12
STATION_GUY,30156,4,0,4,8
GREEDY,17357,7,0,1,8
GREEDY,18703,10,0,1,11
STATION_GUY,60275,7,0,1,8
GREEDY,19727,9,1,1,11
GREEDY,35423,9,1,0,10
DEFAULT,54550,6,0,0,6
GREEDY,40332,9,0,2,11
DEFAULT,20325,7,1,0,8
STATION_GUY,17581,6,0,3,9
GREEDY,18118,5,0,2,7
GREEDY,66367,8,0,2,10
UTILITY_GUY,59801,5,1,0,6
STATION_GUY,50653,2,1,4,7
GREEDY,32318,8,0,1,9
DEFAULT,38469,5,0,0,5
GREEDY,29073,11,2,1,14
DEFAULT,31288,8,1,1,10
STATION_GUY,37399,6,1,1,8
DEFAULT,37421,6,0,1,7
GREEDY,22505,6,1,1,8
GREEDY,15315,6,0,1,7
STATION_GUY,41684,6,1,2,9
GREEDY,16283,8,1,2,11
GREEDY,19437,10,0,2,12
GREEDY,18466,11,2,1,14
DEFAULT,45977,6,0,0,6
GREEDY,24774,9,1,0,10
DEFAULT,60836,5,1,0,6
UTILITY_GUY,40901,6,1,0,7
DEFAULT,31472,7,2,0,9
GREEDY,19442,10,2,1,13
GREEDY,16040,9,1,1,11
GREEDY,24969,9,1,1,11
STATION_GUY,53871,7,1,0,8
STATION_GUY,30548,7,0,3,10
UTILITY_GUY,58218,3,0,2,5
DEFAULT,60568,4,1,0,5
DEFAULT,58618,5,1,1,7
GREEDY,18364,9,1,1,11
GREEDY,23475,11,0,2,13
GREEDY,23274,7,0,0,7
DEFAULT,46991,6,0,1,7
UTILITY_GUY,13479,7,1,0,8
GREEDY,21838,8,0,2,10
GREEDY,29167,9,0,2,11
DEFAULT,74292,7,1,2,10
GREEDY,12230,8,0,1,9
STATION_GUY,66266,4,0,0,4
UTILITY_GUY,40432,8,1,1,10
GREEDY,26536,6,1,1,8
GREEDY,27209,8,0,1,9
UTILITY_GUY,41425,7,0,0,7
GREEDY,40162,11,0,1,12
GREEDY,14667,8,0,2,10
GREEDY,17231,11,0,3,14
UTILITY_GUY,44253,2,1,2,5
GREEDY,15311,7,2,1,10
UTILITY_GUY,25658,5,0,1,6
GREEDY,11448,11,0,0,11
DEFAULT,48614,6,1,1,8
GREEDY,36482,9,1,2,12
GREEDY,23091,6,2,1,9
UTILITY_GUY,39943,3,0,0,3
STINGY,69809,3,0,0,3
DEFAULT,57930,5,0,1,6
GREEDY,50180,6,0,2,8
GREEDY,21904,5,1,1,7
UTILITY_GUY,93855,7,1,0,8
DEFAULT,14477,6,0,0,6
GREEDY,20398,6,1,2,9
GREEDY,18635,10,1,2,13
DEFAULT,34638,6,0,0,6
GREEDY,31678,7,0,2,9
GREEDY,39802,10,1,1,12
GREEDY,53789,9,0,1,10
GREEDY,44484,8,0,0,8
STATION_GUY,47143,5,0,3,8
GREEDY,89398,11,0,0,11
GREEDY,24964,11,0,1,12
GREEDY,46834,9,0,3,12
DEFAULT,47135,5,0,1,6
DEFAULT,51400,9,0,0,9
GREEDY,15908,7,0,0,7
GREEDY,20109,7,1,2,10
GREEDY,20928,10,0,0,10
STATION_GUY,64185,5,0,0,5
UTILITY_GUY,61965,5,0,1,6
GREEDY,23765,7,2,0,9
STATION_GUY,14994,6,0,1,7
GREEDY,23865,9,0,1,10
GREEDY,29391,8,1,1,10
GREEDY,24904,7,1,1,9
GREEDY,32643,6,1,1,8
STATION_GUY,66937,7,2,2,11
GREEDY,10529,13,1,0,14
GREEDY,31988,9,0,0,9
UTILITY_GUY,93160,7,2,1,10
UTILITY_GUY,49535,7,2,0,9
DEFAULT,30298,8,2,0,10
GREEDY,25656,10,1,1,12
GREEDY,15970,7,1,2,10
STATION_GUY,55693,6,0,2,8
GREEDY,21357,12,1,1,14
STATION_GUY,8446,4,0,4,8
DEFAULT,76943,4,0,1,5
GREEDY,62638,8,0,0,8
UTILITY_GUY,48397,4,1,0,5
UTILITY_GUY,44978,6,0,1,7
GREEDY,16964,13,1,1,15
STATION_GUY,23825,4,1,2,7
GREEDY,17866,6,1,1,8
GREEDY,13854,10,1,0,11
GREEDY,27390,10,0,0,10
GREEDY,23349,10,0,1,11
GREEDY,34045,11,1,1,13
UTILITY_GUY,53539,7,0,1,8
STATION_GUY,39305,8,0,1,9
UTILITY_GUY,82957,5,1,0,6
STATION_GUY,27247,7,0,0,7
GREEDY,18440,8,2,0,10
GREEDY,39639,8,0,1,9
GREEDY,19366,7,0,2,9
GREEDY,21476,8,0,2,10
DEFAULT,44396,4,0,0,4
DEFAULT,43499,6,0,0,6
DEFAULT,67705,3,0,4,7
UTILITY_GUY,33838,6,0,1,7
UTILITY_GUY,43290,6,0,0,6
DEFAULT,18388,5,0,2,7
GREEDY,20312,10,1,0,11
GREEDY,13152,9,0,1,10
GREEDY,21112,8,0,2,10
GREEDY,13672,9,0,2,11
STINGY,82025,5,0,0,5
DEFAULT,44425,6,0,0,6
GREEDY,23180,9,0,1,10
DEFAULT,30517,9,1,0,10
GREEDY,30596,13,0,2,15
GREEDY,19377,14,0,1,15
DEFAULT,66247,7,0,0,7
GREEDY,22450,10,0,1,11
UTILITY_GUY,25325,7,2,0,9
GREEDY,29077,8,0,2,10
GREEDY,11781,6,0,1,7
GREEDY,20330,9,0,1,10
DEFAULT,61260,5,1,0,6
STATION_GUY,6958,3,0,4,7
GREEDY,21924,9,0,2,11
GREEDY,30503,9,0,2,11
GREEDY,83077,10,1,2,13
GREEDY,22736,7,1,0,8
GREEDY,17321,10,1,1,12
DEFAULT,49113,9,1,1,11
GREEDY,21532,7,0,1,8
GREEDY,22159,9,0,1,10
STINGY,83415,4,0,0,4
GREEDY,17802,9,1,2,12
DEFAULT,69681,9,0,0,9
STATION_GUY,64431,6,0,2,8
DEFAULT,68699,6,0,0,6
GREEDY,22127,9,0,0,9
DEFAULT,40833,7,1,1,9
DEFAULT,34191,7,0,1,8
GREEDY,32733,7,0,1,8
UTILITY_GUY,29828,5,1,0,6
GREEDY,12341,8,0,2,10
GREEDY,12662,11,0,2,13
GREEDY,23598,11,1,1,13
STATION_GUY,47504,7,0,1,8
GREEDY,35472,8,0,1,9
GREEDY,19087,11,1,2,14
GREEDY,36027,8,1,1,10
STATION_GUY,13601,8,0,4,12
DEFAULT,45195,6,0,0,6
GREEDY,23445,12,0,0,12
GREEDY,19664,9,2,1,12
DEFAULT,46657,6,1,0,7
STATION_GUY,42125,6,1,1,8
GREEDY,29130,9,1,2,12
GREEDY,26951,10,1,1,12
GREEDY,70009,6,1,2,9
STATION_GUY,40621,5,2,2,9
STINGY,62995,2,0,0,2
STATION_GUY,50366,7,0,1,8
DEFAULT,84657,6,0,1,7
GREEDY,28868,10,1,2,13
STATION_GUY,24354,6,0,2,8
DEFAULT,65934,4,0,0,4
GREEDY,11958,7,0,1,8
GREEDY,40642,7,0,2,9
GREEDY,21022,11,0,1,12
DEFAULT,26824,4,0,0,4
GREEDY,36812,9,1,2,12
UTILITY_GUY,66128,6,0,0,6
DEFAULT,91417,9,0,0,9
DEFAULT,48671,5,0,3,8
GREEDY,77067,9,0,2,11
GREEDY,19521,5,0,1,6
DEFAULT,51438,8,0,0,8
GREEDY,16273,9,0,1,10
GREEDY,50704,9,1,2,12
STATION_GUY,35823,5,0,1,6
GREEDY,30736,10,0,1,11
GREEDY,30468,7,0,1,8
STATION_GUY,56313,8,0,1,9
GREEDY,86960,9,0,0,9
GREEDY,18301,10,1,2,13
GREEDY,17524,11,1,0,12
DEFAULT,16459,2,1,1,4
GREEDY,25282,12,2,0,14
GREEDY,26199,8,0,1,9
DEFAULT,40730,9,0,1,10
UTILITY_GUY,32583,10,0,1,11
GREEDY,14208,6,1,1,8
STATION_GUY,34994,4,1,2,7
STATION_GUY,72070,6,0,1,7
DEFAULT,36174,5,0,2,7
GREEDY,13782,9,1,0,10
GREEDY,18413,6,0,2,8
UTILITY_GUY,11053,5,0,1,6
DEFAULT,83640,9,1,1,11
DEFAULT,46699,7,0,0,7
GREEDY,22350,6,0,1,7
STATION_GUY,23122,4,0,2,6
GREEDY,19866,8,0,1,9
DEFAULT,82305,9,0,0,9
GREEDY,40037,10,1,1,12
GREEDY,55636,9,0,1,10
STATION_GUY,22802,6,0,1,7
GREEDY,18031,8,0,1,9
GREEDY,74346,8,1,1,10
STATION_GUY,30424,7,0,2,9
GREEDY,15188,8,1,1,10
UTILITY_GUY,40973,4,1,0,5
STATION_GUY,40325,7,0,1,8
DEFAULT,24888,7,0,2,9
DEFAULT,39886,9,0,1,10
DEFAULT,38931,8,0,0,8
DEFAULT,99122,8,1,1,10
STATION_GUY,41172,7,0,0,7
DEFAULT,35720,7,0,0,7
GREEDY,13156,11,0,1,12
GREEDY,21606,9,1,2,12
UTILITY_GUY,43850,6,1,0,7
STATION_GUY,16777,3,0,4,7
GREEDY,17792,9,0,0,9
STATION_GUY,23347,3,0,4,7
UTILITY_GUY,90563,8,1,1,10
UTILITY_GUY,99019,7,0,0,7
STATION_GUY,35087,9,0,0,9
GREEDY,10961,5,0,1,6
GREEDY,31107,11,1,0,12
STATION_GUY,75581,5,0,1,6
GREEDY,13409,6,0,2,8
GREEDY,24500,12,0,1,13
DEFAULT,86075,10,0,1,11
DEFAULT,47152,5,0,1,6
GREEDY,39711,6,1,1,8
UTILITY_GUY,44429,4,0,0,4
STATION_GUY,17609,1,1,4,6
STATION_GUY,20666,6,0,1,7
GREEDY,14994,6,1,2,9
GREEDY,48269,9,0,1,10
GREEDY,16334,8,1,3,12
GREEDY,21553,11,1,1,13
STATION_GUY,29787,4,1,2,7
UTILITY_GUY,20710,6,2,0,8
DEFAULT,47795,7,0,1,8
UTILITY_GUY,36783,6,0,1,7
GREEDY,28156,7,0,1,8
GREEDY,35311,9,0,0,9
DEFAULT,72190,7,0,0,7
STATION_GUY,80499,4,0,0,4
GREEDY,28522,10,0,1,11
GREEDY,18604,7,0,1,8
DEFAULT,43059,5,1,0,6
GREEDY,15029,6,1,0,7
DEFAULT,44503,7,0,1,8
GREEDY,18581,10,0,0,10
UTILITY_GUY,55609,6,0,0,6
GREEDY,26269,9,0,1,10
STATION_GUY,56387,3,0,2,5
STATION_GUY,69412,4,1,1,6
GREEDY,17753,3,0,0,3
STATION_GUY,45146,3,0,1,4
GREEDY,16365,9,0,0,9
DEFAULT,30803,6,0,1,7
GREEDY,32029,11,1,0,12
GREEDY,50209,10,0,2,12
GREEDY,33652,8,0,2,10
GREEDY,15932,10,1,1,12
DEFAULT,41384,7,0,1,8
DEFAULT,51815,7,0,3,10
STATION_GUY,58142,6,1,2,9
DEFAULT,65499,8,0,0,8
DEFAULT,56371,10,0,0,10
DEFAULT,73383,7,0,0,7
GREEDY,20534,8,1,1,10
STATION_GUY,14391,5,1,4,10
STINGY,76556,4,0,1,5
UTILITY_GUY,32911,7,0,0,7
GREEDY,21401,7,1,1,9
STINGY,94694,2,0,1,3
DEFAULT,78313,12,0,0,12
DEFAULT,25364,9,0,0,9
GREEDY,33991,9,0,1,10
UTILITY_GUY,45533,7,0,0,7
DEFAULT,75388,8,0,0,8
DEFAULT,22533,4,2,0,6
DEFAULT,38576,8,1,0,9
DEFAULT,33982,4,0,1,5
STATION_GUY,31280,3,2,2,7
DEFAULT,36147,8,0,1,9
GREEDY,51021,8,0,4,12
GREEDY,34042,8,1,1,10
GREEDY,20696,6,1,0,7
GREEDY,15906,10,0,0,10
GREEDY,19158,8,0,0,8
DEFAULT,32476,3,0,3,6
GREEDY,21164,9,0,1,10
DEFAULT,42113,7,0,2,9
GREEDY,94168,11,0,1,12
GREEDY,21657,8,1,1,10
STATION_GUY,51268,6,1,0,7
GREEDY,21452,9,1,1,11
GREEDY,24622,9,1,2,12
STINGY,90036,2,0,0,2
DEFAULT,37276,7,1,0,8
DEFAULT,35472,4,0,0,4
GREEDY,70341,14,0,1,15
DEFAULT,44950,6,0,1,7
STATION_GUY,21722,5,0,1,6
GREEDY,26411,8,1,2,11
DEFAULT,12931,6,0,0,6
DEFAULT,32259,6,0,1,7
GREEDY,39042,9,0,0,9
GREEDY,45957,6,1,2,9
GREEDY,32848,9,0,1,10
GREEDY,10831,7,0,3,10
GREEDY,17666,4,0,2,6
STINGY,36187,4,0,1,5
GREEDY,29055,8,0,1,9
GREEDY,28163,6,0,2,8
DEFAULT,20946,5,0,0,5
GREEDY,26779,8,0,0,8
UTILITY_GUY,28151,5,0,1,6
STATION_GUY,50820,8,0,1,9
GREEDY,36885,10,0,2,12
DEFAULT,39147,8,0,0,8
GREEDY,21233,7,1,0,8
STATION_GUY,12295,1,1,4,6
GREEDY,24748,6,1,1,8
GREEDY,14878,9,0,0,9
STATION_GUY,24358,7,2,0,9
GREEDY,14954,9,1,2,12
GREEDY,18270,11,0,1,12
GREEDY,77819,8,2,2,12
GREEDY,71846,9,1,0,10
GREEDY,22088,8,1,2,11
GREEDY,13261,9,0,0,9
STATION_GUY,39723,5,0,1,6
STATION_GUY,77444,5,0,1,6
GREEDY,28667,9,1,1,11
GREEDY,22331,10,0,1,11
STATION_GUY,25327,5,1,0,6
STATION_GUY,28899,9,0,1,10
GREEDY,28526,8,2,1,11
STATION_GUY,37535,4,0,1,5
DEFAULT,55042,7,1,0,8
GREEDY,9214,6,0,1,7
GREEDY,21708,8,0,2,10
GREEDY,23233,6,0,0,6
GREEDY,24700,7,0,3,10
GREEDY,15936,7,0,4,11
GREEDY,29540,9,0,2,11
GREEDY,37145,13,0,1,14
GREEDY,80965,10,0,0,10
GREEDY,8615,8,0,1,9
DEFAULT,54826,7,0,0,7
GREEDY,18049,10,1,2,13
DEFAULT,28945,4,1,0,5
DEFAULT,25436,6,0,1,7
STATION_GUY,64505,7,0,1,8
GREEDY,21815,6,0,0,6
DEFAULT,17247,6,0,1,7
DEFAULT,33810,6,0,0,6
GREEDY,12578,10,1,0,11
GREEDY,17769,9,2,1,12
GREEDY,8352,13,0,2,15
UTILITY_GUY,42127,5,1,0,6
GREEDY,18569,10,0,2,12
DEFAULT,21641,7,0,0,7
GREEDY,20197,10,2,1,13
UTILITY_GUY,17188,6,0,2,8
GREEDY,29851,8,0,2,10
GREEDY,14810,9,0,1,10
GREEDY,43992,9,1,0,10
STATION_GUY,25215,6,0,1,7
STATION_GUY,98956,5,0,1,6
GREEDY,14219,10,1,0,11
UTILITY_GUY,36200,5,1,0,6
UTILITY_GUY,31727,6,0,1,7
GREEDY,22604,11,1,1,13
DEFAULT,41293,6,0,0,6
UTILITY_GUY,68668,4,1,1,6
DEFAULT,16622,4,1,2,7
STATION_GUY,26056,4,0,0,4
GREEDY,12440,9,2,2,13
UTILITY_GUY,60712,7,1,1,9
GREEDY,18167,9,0,1,10
STATION_GUY,69673,7,1,4,12
GREEDY,44735,9,0,1,10
GREEDY,25648,10,0,1,11
UTILITY_GUY,22811,5,1,0,6
GREEDY,18889,7,0,0,7
DEFAULT,33366,9,1,0,10
UTILITY_GUY,20949,7,0,0,7
GREEDY,14215,8,1,0,9
STATION_GUY,19540,8,0,1,9
STATION_GUY,70568,7,0,0,7
STATION_GUY,90242,1,0,4,5
DEFAULT,43682,10,0,0,10
UTILITY_GUY,33957,6,1,0,7
DEFAULT,38614,5,1,1,7
DEFAULT,38471,8,0,2,10
GREEDY,20545,10,0,1,11
UTILITY_GUY,71637,7,1,0,8
GREEDY,7339,7,1,2,10
DEFAULT,34615,8,1,1,10
GREEDY,98344,8,1,0,9
STATION_GUY,39983,3,0,1,4
STINGY,94325,3,0,0,3
UTILITY_GUY,52016,5,1,1,7
DEFAULT,58663,5,0,0,5
STATION_GUY,42259,3,0,2,5
GREEDY,28390,9,0,1,10
GREEDY,19419,7,1,1,9
STATION_GUY,50827,6,0,1,7
STATION_GUY,77555,7,0,0,7
UTILITY_GUY,14725,3,1,1,5
DEFAULT,64321,5,1,1,7
GREEDY,14158,12,0,0,12
GREEDY,31091,7,1,1,9
GREEDY,27194,10,1,2,13
GREEDY,90325,10,0,1,11
GREEDY,37875,8,1,1,10
DEFAULT,79397,7,0,0,7
UTILITY_GUY,46354,6,1,2,9
GREEDY,12818,10,1,0,11
GREEDY,25796,9,0,3,12
GREEDY,17613,8,0,0,8
UTILITY_GUY,37015,4,2,2,8
GREEDY,35712,7,2,0,9
GREEDY,62798,11,1,2,14
DEFAULT,24113,6,1,0,7
GREEDY,21414,9,0,0,9
GREEDY,22302,8,0,2,10
GREEDY,48426,8,1,2,11
UTILITY_GUY,36361,3,0,1,4
DEFAULT,29874,5,0,0,5
GREEDY,19402,7,1,0,8
GREEDY,28835,8,0,1,9
DEFAULT,57429,4,0,0,4
UTILITY_GUY,26321,4,0,1,5
GREEDY,17062,10,0,1,11
GREEDY,24919,8,0,0,8
GREEDY,20180,11,1,1,13
GREEDY,33653,8,0,1,9
GREEDY,35292,10,1,1,12
GREEDY,21938,8,0,2,10
DEFAULT,24070,4,0,1,5
GREEDY,10233,9,0,4,13
GREEDY,27021,7,1,0,8
GREEDY,31291,8,0,1,9
DEFAULT,51237,5,0,1,6
DEFAULT,27293,6,0,2,8
GREEDY,27474,9,0,1,10
DEFAULT,46396,5,0,1,6
GREEDY,35698,8,0,1,9
GREEDY,24744,7,1,0,8
DEFAULT,77344,6,1,1,8
STATION_GUY,37144,4,1,2,7
GREEDY,15305,9,1,3,13
GREEDY,13436,9,0,1,10
DEFAULT,32093,4,0,0,4
GREEDY,21965,8,1,1,10
GREEDY,22447,6,1,3,10
DEFAULT,53855,5,1,0,6
STINGY,72946,3,0,0,3
GREEDY,17220,9,1,3,13
DEFAULT,38865,8,1,0,9
GREEDY,36101,10,0,1,11
GREEDY,14294,12,1,1,14
UTILITY_GUY,48753,4,2,0,6
GREEDY,17838,7,0,3,10
GREEDY,29505,5,1,4,10
GREEDY,23076,7,1,1,9
GREEDY,36243,8,0,0,8
GREEDY,20363,7,0,0,7
UTILITY_GUY,31249,7,1,3,11
STATION_GUY,22423,5,1,1,7
DEFAULT,64749,6,1,0,7
UTILITY_GUY,25943,5,0,0,5
GREEDY,15473,8,1,1,10
GREEDY,19355,6,1,3,10
DEFAULT,43973,7,0,1,8
UTILITY_GUY,27790,2,0,0,2
GREEDY,27215,9,1,1,11
UTILITY_GUY,30754,5,0,0,5
GREEDY,28954,12,0,3,15
STATION_GUY,50331,5,0,2,7
GREEDY,15820,8,0,0,8
UTILITY_GUY,65516,7,0,1,8
GREEDY,28115,9,0,1,10
STATION_GUY,38096,5,0,2,7
GREEDY,13742,9,0,1,10
DEFAULT,32272,8,1,0,9
DEFAULT,34836,4,0,1,5
GREEDY,19353,8,0,1,9
GREEDY,22509,5,1,0,6
DEFAULT,24908,5,0,4,9
UTILITY_GUY,33000,7,2,1,10
GREEDY,23926,8,0,0,8
DEFAULT,41136,7,1,0,8
GREEDY,12696,6,0,2,8
GREEDY,59222,10,1,0,11
UTILITY_GUY,33301,4,1,2,7
STATION_GUY,27368,5,0,1,6
STATION_GUY,40640,7,1,1,9
DEFAULT,22224,3,0,3,6
STATION_GUY,74796,5,0,1,6
DEFAULT,57472,11,0,0,11
GREEDY,43240,12,0,1,13
UTILITY_GUY,54733,6,1,0,7
GREEDY,21528,9,0,1,10
UTILITY_GUY,43956,7,1,0,8
GREEDY,50553,9,1,0,10
STATION_GUY,34083,6,0,3,9
GREEDY,92444,9,0,1,10
GREEDY,15327,8,1,1,10
GREEDY,16851,10,0,2,12
STATION_GUY,98727,7,0,3,10
GREEDY,20987,4,1,0,5
GREEDY,23214,9,0,1,10
GREEDY,25881,7,1,2,10
GREEDY,40906,8,0,2,10
STATION_GUY,55037,4,0,2,6
GREEDY,24195,7,0,1,8
DEFAULT,62622,7,0,1,8
STATION_GUY,27775,6,0,1,7
GREEDY,24877,8,0,1,9
GREEDY,21306,9,1,1,11
GREEDY,28885,9,1,4,14
GREEDY,14136,10,0,3,13
DEFAULT,30849,5,0,0,5
GREEDY,11035,6,0,0,6
DEFAULT,72065,9,0,0,9
GREEDY,21999,5,1,1,7
GREEDY,24454,7,1,0,8
UTILITY_GUY,37836,5,1,0,6
UTILITY_GUY,46330,6,1,0,7
STATION_GUY,45849,3,0,4,7
GREEDY,35868,11,0,2,13
DEFAULT,22857,8,0,0,8
GREEDY,16012,5,0,0,5
GREEDY,12647,9,0,1,10
GREEDY,18488,9,1,0,10
GREEDY,12308,11,0,1,12
GREEDY,26215,9,0,2,11
GREEDY,17004,9,0,1,10
GREEDY,14960,9,1,0,10
GREEDY,97777,11,1,0,12
UTILITY_GUY,36559,6,0,0,6
GREEDY,19120,8,1,0,9
DEFAULT,42882,7,1,2,10
GREEDY,14944,6,1,0,7
STATION_GUY,46059,4,0,2,6
UTILITY_GUY,10489,6,1,2,9
DEFAULT,37833,5,0,0,5
STATION_GUY,50365,4,1,1,6
GREEDY,86245,8,0,2,10
GREEDY,16978,8,0,3,11
DEFAULT,25970,7,0,0,7
GREEDY,27100,8,0,1,9
GREEDY,26934,7,1,2,10
GREEDY,27709,7,0,1,8
GREEDY,37167,6,0,0,6
GREEDY,15705,13,1,2,16
STATION_GUY,29878,5,0,1,6
STATION_GUY,33811,6,0,3,9
GREEDY,11248,10,1,0,11
GREEDY,31799,8,1,1,10
GREEDY,52935,10,2,0,12
STATION_GUY,23947,6,0,0,6
GREEDY,31699,9,0,1,10
GREEDY,27459,8,1,2,11
DEFAULT,49989,7,0,0,7
UTILITY_GUY,59988,7,1,2,10
GREEDY,18653,10,0,2,12
GREEDY,25709,7,0,2,9
STATION_GUY,68533,8,1,0,9
DEFAULT,54904,6,1,1,8
DEFAULT,31296,6,0,1,7
GREEDY,37939,6,0,1,7
STINGY,55728,3,0,1,4
UTILITY_GUY,21127,4,1,0,5
DEFAULT,57032,7,0,1,8
GREEDY,38182,10,0,0,10
GREEDY,22345,9,0,2,11
STATION_GUY,56543,6,0,1,7
GREEDY,22935,9,0,1,10
GREEDY,18410,10,2,1,13
GREEDY,34734,8,0,2,10
DEFAULT,46066,5,0,1,6
STATION_GUY,9507,4,1,2,7
DEFAULT,57124,5,0,1,6
UTILITY_GUY,17986,6,0,0,6
UTILITY_GUY,17666,6,1,1,8
