strategy,money,countries,utilities,stations,totalLandsOwned
DEFAULT,3698,14,2,3,19
,,,,
DEFAULT,1583,2,0,0,2
DEFAULT,24908,12,1,2,15
,,,,
DEFAULT,3396,12,0,2,14
DEFAULT,651,5,0,0,5
DEFAULT,1568,8,2,3,13
DEFAULT,5177,9,2,2,13
DEFAULT,13852,11,1,2,14
DEFAULT,81028,10,1,1,12
DEFAULT,6827,12,0,3,15
DEFAULT,26858,11,1,1,13
DEFAULT,7352,14,1,2,17
DEFAULT,1029,2,1,3,6
,,,,
DEFAULT,7263,13,1,4,18
DEFAULT,1186,8,0,3,11
DEFAULT,1351,5,1,4,10
,,,,
DEFAULT,1227,5,2,2,9
DEFAULT,28017,11,2,3,16
DEFAULT,233,6,2,2,10
DEFAULT,1585,10,2,3,15
DEFAULT,14647,12,1,1,14
DEFAULT,205,7,1,1,9
DEFAULT,38685,11,0,1,12
DEFAULT,7054,14,1,2,17
DEFAULT,13131,11,1,3,15
DEFAULT,17367,12,1,3,16
DEFAULT,10557,14,1,3,18
DEFAULT,14531,11,1,1,13
DEFAULT,2140,10,1,4,15
,,,,
DEFAULT,1410,2,2,0,4
DEFAULT,540,3,2,2,7
DEFAULT,24502,11,1,2,14
DEFAULT,48345,12,2,3,17
DEFAULT,8646,12,1,2,15
DEFAULT,495,7,1,2,10
DEFAULT,9543,13,1,0,14
DEFAULT,34821,11,1,3,15
DEFAULT,9967,10,2,2,14
DEFAULT,11343,14,2,2,18
DEFAULT,255,11,1,1,13
DEFAULT,895,7,0,1,8
DEFAULT,12427,10,2,1,13
DEFAULT,873,8,1,3,12
DEFAULT,22868,12,1,3,16
DEFAULT,10888,13,0,4,17
DEFAULT,6498,13,2,4,19
DEFAULT,38207,13,1,1,15
DEFAULT,281,9,1,2,12
DEFAULT,23244,14,0,2,16
DEFAULT,167,8,1,2,11
DEFAULT,13638,10,2,2,14
DEFAULT,751,5,2,1,8
,,,,
DEFAULT,5562,8,2,2,12
DEFAULT,21459,11,0,3,14
DEFAULT,566,6,1,2,9
DEFAULT,834,6,1,0,7
DEFAULT,55975,15,1,2,18
DEFAULT,2551,10,0,4,14
,,,,
,,,,
DEFAULT,1323,9,1,1,11
DEFAULT,2323,10,1,4,15
DEFAULT,1305,11,1,3,15
DEFAULT,232,11,1,2,14
DEFAULT,6119,10,1,2,13
DEFAULT,664,5,0,2,7
DEFAULT,19776,13,1,3,17
,,,,
DEFAULT,1322,9,1,3,13
DEFAULT,280,3,2,3,8
DEFAULT,7652,16,0,3,19
DEFAULT,455,7,1,3,11
,,,,
DEFAULT,1256,4,0,4,8
DEFAULT,194,9,1,1,11
,,,,
DEFAULT,20393,12,2,2,16
DEFAULT,8190,14,2,2,18
DEFAULT,24149,11,0,2,13
DEFAULT,32972,13,1,2,16
,,,,
DEFAULT,11630,14,2,3,19
DEFAULT,1482,10,1,4,15
DEFAULT,23338,12,2,2,16
DEFAULT,1163,7,1,1,9
DEFAULT,11987,12,0,2,14
DEFAULT,764,7,1,4,12
,,,,
DEFAULT,2575,10,0,4,14
DEFAULT,4916,11,1,4,16
DEFAULT,889,10,1,2,13
DEFAULT,514,8,1,1,10
DEFAULT,6766,13,1,3,17
,,,,
DEFAULT,690,10,1,2,13
DEFAULT,20690,14,1,1,16
DEFAULT,64,5,0,1,6
DEFAULT,7690,9,1,2,12
,,,,
DEFAULT,1915,14,2,1,17
DEFAULT,789,8,2,1,11
DEFAULT,31145,13,1,3,17
DEFAULT,73072,8,2,3,13
,,,,
DEFAULT,244,8,0,1,9
DEFAULT,308,8,0,2,10
DEFAULT,4796,12,2,3,17
,,,,
DEFAULT,9379,14,2,2,18
DEFAULT,31252,11,0,3,14
DEFAULT,632,8,0,0,8
DEFAULT,1377,5,0,1,6
DEFAULT,12272,10,2,0,12
DEFAULT,14865,13,1,2,16
DEFAULT,13858,13,1,3,17
DEFAULT,632,7,0,3,10
,,,,
DEFAULT,10426,14,1,3,18
DEFAULT,917,11,2,1,14
DEFAULT,779,5,0,3,8
DEFAULT,12259,13,2,2,17
,,,,
DEFAULT,425,5,0,1,6
DEFAULT,1094,5,0,0,5
DEFAULT,20996,13,0,2,15
DEFAULT,777,7,0,2,9
DEFAULT,5818,11,1,3,15
DEFAULT,4663,11,1,4,16
,,,,
,,,,
DEFAULT,8381,11,1,2,14
,,,,
DEFAULT,126,6,2,1,9
DEFAULT,20629,14,0,0,14
DEFAULT,2444,11,2,3,16
DEFAULT,17119,9,0,3,12
DEFAULT,14941,10,1,3,14
DEFAULT,414,10,1,2,13
DEFAULT,14253,14,2,3,19
DEFAULT,1073,7,0,1,8
DEFAULT,604,6,1,3,10
DEFAULT,38591,12,2,0,14
DEFAULT,746,12,0,1,13
,,,,
,,,,
DEFAULT,2007,12,0,3,15
DEFAULT,1334,5,1,1,7
DEFAULT,368,7,2,1,10
DEFAULT,5248,18,2,3,23
DEFAULT,29649,11,1,2,14
DEFAULT,463,10,0,2,12
DEFAULT,350,6,2,2,10
DEFAULT,2000,3,1,0,4
,,,,
DEFAULT,773,4,1,2,7
,,,,
DEFAULT,9540,11,2,3,16
DEFAULT,913,10,1,1,12
DEFAULT,7991,11,0,1,12
DEFAULT,10964,9,0,2,11
DEFAULT,55532,12,1,3,16
DEFAULT,9182,9,0,1,10
DEFAULT,17813,13,0,1,14
DEFAULT,45661,12,1,2,15
DEFAULT,20946,11,0,1,12
DEFAULT,1547,10,2,4,16
DEFAULT,445,8,1,1,10
DEFAULT,7143,10,0,3,13
DEFAULT,14197,11,1,1,13
DEFAULT,592,4,1,1,6
DEFAULT,893,7,2,1,10
DEFAULT,142,5,2,3,10
DEFAULT,644,7,2,0,9
DEFAULT,746,9,1,0,10
DEFAULT,14935,11,1,2,14
DEFAULT,27857,14,1,2,17
DEFAULT,1447,9,1,3,13
DEFAULT,6293,12,1,2,15
DEFAULT,5987,11,2,1,14
DEFAULT,9863,11,1,3,15
DEFAULT,727,6,1,4,11
DEFAULT,10126,13,1,3,17
DEFAULT,22360,13,2,2,17
,,,,
DEFAULT,14455,11,1,2,14
DEFAULT,963,8,0,4,12
DEFAULT,9185,13,0,1,14
DEFAULT,281,9,0,2,11
DEFAULT,906,5,1,2,8
DEFAULT,8408,13,1,2,16
,,,,
,,,,
DEFAULT,802,8,1,1,10
DEFAULT,893,11,1,2,14
DEFAULT,972,3,1,3,7
DEFAULT,410,10,2,0,12
DEFAULT,1056,6,0,0,6
DEFAULT,889,8,1,2,11
DEFAULT,17054,9,1,1,11
DEFAULT,15411,10,1,1,12
DEFAULT,4268,11,1,3,15
,,,,
,,,,
DEFAULT,21627,15,1,1,17
,,,,
DEFAULT,27774,14,1,1,16
DEFAULT,13117,13,2,1,16
DEFAULT,2189,9,1,1,11
DEFAULT,26189,13,1,2,16
DEFAULT,7334,12,0,2,14
,,,,
DEFAULT,28471,9,2,1,12
DEFAULT,9818,16,0,2,18
DEFAULT,450,10,0,1,11
DEFAULT,12950,14,1,1,16
DEFAULT,11715,12,1,3,16
DEFAULT,991,4,0,0,4
DEFAULT,220,8,0,3,11
,,,,
DEFAULT,273,6,0,1,7
DEFAULT,27393,10,0,2,12
,,,,
,,,,
DEFAULT,524,7,0,1,8
DEFAULT,241,6,0,1,7
DEFAULT,12913,13,1,2,16
DEFAULT,1175,5,1,4,10
DEFAULT,47730,11,1,1,13
DEFAULT,1828,12,0,4,16
DEFAULT,9851,6,1,4,11
DEFAULT,19656,11,0,2,13
DEFAULT,12588,15,0,4,19
DEFAULT,22450,13,0,2,15
DEFAULT,5163,13,2,3,18
,,,,
DEFAULT,85,7,1,0,8
DEFAULT,11433,12,1,3,16
DEFAULT,2259,11,1,3,15
DEFAULT,4228,11,2,1,14
DEFAULT,27119,15,1,1,17
DEFAULT,71203,11,0,2,13
DEFAULT,18747,12,1,1,14
DEFAULT,10247,13,1,2,16
DEFAULT,13363,12,2,1,15
,,,,
DEFAULT,17478,12,1,1,14
DEFAULT,15992,10,1,2,13
DEFAULT,9277,11,2,3,16
DEFAULT,4233,14,1,2,17
,,,,
DEFAULT,7937,12,1,1,14
DEFAULT,22967,11,1,2,14
DEFAULT,932,8,0,4,12
DEFAULT,44699,12,2,1,15
,,,,
,,,,
DEFAULT,35174,12,0,1,13
DEFAULT,762,7,1,3,11
DEFAULT,4077,9,1,4,14
DEFAULT,14766,12,0,3,15
DEFAULT,44247,11,2,1,14
DEFAULT,24746,13,0,3,16
DEFAULT,4582,10,1,3,14
DEFAULT,336,7,1,1,9
