strategy,money,countries,utilities,stations,totalLandsOwned
GREEDY,3363,19,2,3,24
GREEDY,4229,14,2,2,18
STINGY,1176,5,0,1,6
GREEDY,2778,18,1,4,23
GREEDY,2808,12,2,3,17
GREEDY,3420,17,2,3,22
GREEDY,7801,14,2,4,20
GREEDY,466,13,2,3,18
GREEDY,2352,14,1,4,19
GREEDY,1710,10,2,4,16
GREEDY,1554,15,1,4,20
STINGY,1392,3,1,0,4
GREEDY,2568,16,2,3,21
GREEDY,2613,14,2,3,19
GREEDY,7350,16,2,3,21
GREEDY,2300,15,1,3,19
GREEDY,2050,15,2,2,19
GREEDY,4884,16,2,2,20
GREEDY,3471,18,1,3,22
GREEDY,2997,16,1,2,19
STINGY,1231,4,0,0,4
STINGY,1225,4,0,2,6
STINGY,1620,4,1,0,5
GREEDY,2855,16,2,2,20
GREEDY,4490,19,2,4,25
GREEDY,10007,15,2,3,20
STINGY,59233,8,1,0,9
STINGY,1074,2,1,0,3
GREEDY,5169,16,2,2,20
GREEDY,7085,16,2,3,21
GREEDY,1274,14,2,4,20
GREEDY,2974,15,2,2,19
GREEDY,2566,16,1,4,21
GREEDY,2314,19,1,3,23
GREEDY,2985,17,2,1,20
GREEDY,3731,15,2,4,21
GREEDY,4547,13,2,4,19
GREEDY,3194,17,2,3,22
STINGY,1551,5,1,0,6
STINGY,1797,0,0,0,0
GREEDY,5134,17,1,2,20
GREEDY,2746,18,1,4,23
GREEDY,2510,16,2,4,22
GREEDY,10887,15,1,3,19
STINGY,1044,3,0,0,3
GREEDY,6014,16,2,4,22
STINGY,1175,2,0,1,3
GREEDY,12781,13,2,2,17
GREEDY,2529,13,1,3,17
GREEDY,3938,16,2,4,22
GREEDY,1246,14,0,4,18
GREEDY,2099,15,2,2,19
STINGY,1320,3,0,1,4
GREEDY,2572,17,1,3,21
STINGY,2954,2,1,2,5
STINGY,1788,3,0,0,3
GREEDY,5813,18,2,4,24
GREEDY,7186,17,2,2,21
GREEDY,2856,18,1,3,22
GREEDY,6485,17,2,3,22
GREEDY,4793,15,2,3,20
STINGY,2943,4,0,0,4
STINGY,2051,1,1,0,2
GREEDY,2544,18,1,3,22
STINGY,1535,1,0,1,2
STINGY,539,3,0,2,5
GREEDY,8845,14,2,4,20
GREEDY,3272,18,1,2,21
GREEDY,4025,16,1,3,20
STINGY,1578,4,0,0,4
GREEDY,9960,15,1,2,18
STINGY,1318,3,0,0,3
GREEDY,607,16,0,4,20
STINGY,1492,3,0,1,4
STINGY,2494,4,1,2,7
GREEDY,4225,14,2,4,20
STINGY,1610,0,1,2,3
GREEDY,3358,16,2,3,21
STINGY,2441,1,2,3,6
GREEDY,2597,16,2,2,20
STINGY,1466,3,0,1,4
STINGY,1125,3,1,2,6
STINGY,1342,2,0,0,2
GREEDY,2428,19,2,3,24
STINGY,1402,4,2,0,6
STINGY,565,4,0,2,6
GREEDY,6423,16,1,1,18
STINGY,970,1,0,1,2
GREEDY,8380,14,1,3,18
STINGY,1731,2,0,4,6
GREEDY,6365,17,1,2,20
STINGY,1514,4,1,0,5
STINGY,472,5,0,0,5
GREEDY,4219,16,2,2,20
GREEDY,5507,17,0,4,21
STINGY,1404,5,1,1,7
STINGY,1944,5,0,0,5
GREEDY,10918,15,2,2,19
GREEDY,2508,16,2,4,22
STINGY,750,7,0,0,7
GREEDY,4413,16,1,4,21
STINGY,1680,4,0,0,4
STINGY,1009,3,1,0,4
STINGY,1622,2,0,0,2
GREEDY,3257,17,2,3,22
GREEDY,1784,16,0,4,20
GREEDY,5303,16,1,3,20
STINGY,1834,1,2,0,3
STINGY,1250,1,0,0,1
STINGY,789,5,0,1,6
GREEDY,4091,14,2,3,19
GREEDY,2697,13,1,4,18
STINGY,1897,4,2,1,7
GREEDY,1872,14,2,2,18
GREEDY,4841,15,2,3,20
GREEDY,2592,19,2,2,23
STINGY,949,4,0,1,5
STINGY,917,4,0,3,7
STINGY,1870,3,1,0,4
GREEDY,2366,13,1,4,18
GREEDY,3154,17,1,3,21
STINGY,1330,2,2,0,4
GREEDY,2594,18,1,3,22
GREEDY,1269,13,2,4,19
GREEDY,6261,15,2,3,20
GREEDY,2546,14,1,4,19
STINGY,1211,3,0,1,4
STINGY,1484,0,0,0,0
STINGY,3482,3,0,4,7
STINGY,1751,4,0,1,5
GREEDY,4590,14,1,4,19
STINGY,1588,5,0,0,5
GREEDY,5702,18,2,3,23
GREEDY,3343,18,0,4,22
STINGY,1479,3,0,1,4
STINGY,1713,3,1,0,4
GREEDY,5527,16,1,2,19
GREEDY,4721,16,0,3,19
GREEDY,5311,18,1,2,21
GREEDY,2231,15,1,4,20
STINGY,1578,3,0,1,4
GREEDY,2905,16,2,4,22
GREEDY,7372,18,1,3,22
GREEDY,1432,15,0,4,19
STINGY,1569,1,0,0,1
STINGY,2004,5,0,2,7
STINGY,1269,2,0,2,4
STINGY,1384,1,0,0,1
STINGY,1156,3,0,2,5
STINGY,1355,5,0,1,6
GREEDY,11785,15,1,4,20
GREEDY,16772,15,0,3,18
GREEDY,3491,12,2,4,18
STINGY,1501,2,1,0,3
STINGY,240,5,0,0,5
STINGY,884,7,0,1,8
GREEDY,2558,16,2,4,22
GREEDY,2990,14,2,3,19
STINGY,1745,1,1,0,2
GREEDY,5670,16,2,4,22
GREEDY,2202,20,2,3,25
STINGY,1310,4,0,2,6
GREEDY,3533,16,1,1,18
GREEDY,4133,13,2,3,18
GREEDY,5320,16,1,3,20
STINGY,1091,3,2,0,5
STINGY,1493,3,0,0,3
STINGY,2057,1,1,1,3
GREEDY,4776,17,0,3,20
GREEDY,2215,16,2,2,20
STINGY,1386,2,0,1,3
GREEDY,4287,15,0,3,18
GREEDY,2365,17,2,3,22
GREEDY,3188,14,2,3,19
STINGY,1171,4,0,1,5
STINGY,951,3,0,3,6
GREEDY,1480,13,1,4,18
STINGY,1211,3,0,0,3
GREEDY,2005,20,2,3,25
STINGY,917,5,0,1,6
STINGY,1743,4,0,2,6
GREEDY,5596,17,2,4,23
GREEDY,1032,12,2,2,16
STINGY,1667,2,0,0,2
STINGY,2439,3,0,3,6
STINGY,1036,7,0,0,7
GREEDY,560,8,0,4,12
STINGY,1740,3,0,1,4
STINGY,1174,1,1,0,2
STINGY,1762,5,0,1,6
GREEDY,4503,17,1,3,21
STINGY,1027,2,1,1,4
GREEDY,4092,15,2,3,20
GREEDY,1514,21,2,4,27
GREEDY,2179,19,2,4,25
GREEDY,4798,16,2,3,21
GREEDY,1766,14,1,4,19
STINGY,880,3,0,1,4
GREEDY,2065,17,2,3,22
GREEDY,1407,12,2,3,17
GREEDY,3762,17,0,4,21
GREEDY,3712,16,1,2,19
STINGY,1792,1,0,0,1
STINGY,2130,0,0,1,1
GREEDY,3358,18,2,4,24
GREEDY,5117,16,2,2,20
STINGY,1301,5,0,0,5
GREEDY,6282,16,2,2,20
GREEDY,5146,14,1,3,18
GREEDY,1980,17,2,3,22
GREEDY,3609,17,2,3,22
GREEDY,2240,13,1,4,18
STINGY,482,4,0,1,5
GREEDY,5148,16,1,4,21
GREEDY,2941,16,2,3,21
GREEDY,1808,14,1,3,18
STINGY,2251,3,0,3,6
GREEDY,2419,20,1,3,24
STINGY,1425,1,0,0,1
STINGY,1091,5,1,1,7
STINGY,1957,2,0,0,2
GREEDY,5825,15,2,4,21
STINGY,1619,3,0,0,3
GREEDY,5665,17,2,3,22
GREEDY,4641,12,2,3,17
STINGY,1995,3,1,1,5
STINGY,1043,7,1,1,9
STINGY,1466,5,0,2,7
GREEDY,863,12,1,3,16
STINGY,2177,4,0,2,6
GREEDY,6592,15,2,4,21
GREEDY,3247,16,2,3,21
GREEDY,6075,16,2,4,22
GREEDY,5658,12,1,3,16
GREEDY,6096,14,1,3,18
GREEDY,3767,19,2,3,24
GREEDY,4057,17,2,2,21
STINGY,1807,6,0,1,7
STINGY,1088,2,1,0,3
GREEDY,2866,18,2,3,23
GREEDY,6402,17,2,3,22
STINGY,1555,3,0,0,3
GREEDY,1564,14,2,3,19
GREEDY,5548,13,2,4,19
STINGY,1863,2,0,0,2
GREEDY,3388,17,0,2,19
GREEDY,2783,14,2,3,19
STINGY,1303,2,0,0,2
STINGY,1084,4,0,0,4
GREEDY,2423,17,2,2,21
GREEDY,3168,19,1,3,23
GREEDY,1881,14,2,4,20
STINGY,1235,3,1,0,4
STINGY,1446,3,1,1,5
GREEDY,2394,18,1,2,21
GREEDY,3321,15,0,2,17
GREEDY,2241,15,1,2,18
GREEDY,4497,14,2,4,20
STINGY,1004,4,1,2,7
STINGY,1040,1,0,0,1
GREEDY,6100,15,1,4,20
STINGY,1372,5,1,2,8
STINGY,1551,2,0,0,2
STINGY,2016,3,0,2,5
STINGY,1497,3,1,1,5
GREEDY,6523,19,1,3,23
GREEDY,1693,16,1,4,21
GREEDY,5438,13,2,4,19
GREEDY,7266,11,1,3,15
GREEDY,6537,14,2,2,18
STINGY,1594,2,0,1,3
STINGY,1698,2,0,1,3
STINGY,1511,4,0,0,4
STINGY,1233,0,1,2,3
GREEDY,5400,19,1,2,22
STINGY,2541,3,0,3,6
STINGY,1820,1,0,0,1
STINGY,1589,0,0,1,1
STINGY,1928,3,1,0,4
GREEDY,1969,15,2,2,19
GREEDY,4173,15,2,4,21
GREEDY,2119,15,2,4,21
GREEDY,1781,13,0,4,17
STINGY,2026,0,0,1,1
GREEDY,3798,15,1,3,19
GREEDY,2469,18,2,3,23
GREEDY,2529,15,2,4,21
GREEDY,18708,13,2,3,18
STINGY,1460,7,0,2,9
GREEDY,3031,18,1,2,21
STINGY,1397,2,0,0,2
GREEDY,4523,14,2,3,19
STINGY,1497,6,0,1,7
GREEDY,668,9,1,4,14
STINGY,1570,6,0,2,8
STINGY,1630,0,1,1,2
GREEDY,4720,15,2,4,21
GREEDY,2264,15,1,4,20
GREEDY,3947,18,2,3,23
STINGY,624,8,2,0,10
GREEDY,3310,18,0,4,22
