strategy,money,countries,utilities,stations,totalLandsOwned
UTILITY_GUY,17476,12,2,1,15
UTILITY_GUY,16742,13,1,1,15
STATION_GUY,10029,14,1,2,17
STATION_GUY,2578,3,0,4,7
UTILITY_GUY,29337,13,1,3,17
STATION_GUY,21551,13,0,3,16
STATION_GUY,5273,13,1,4,18
STATION_GUY,1473,5,0,0,5
STATION_GUY,19134,13,0,2,15
STATION_GUY,1329,8,0,4,12
UTILITY_GUY,1306,11,2,2,15
UTILITY_GUY,13359,13,1,2,16
UTILITY_GUY,2069,11,1,0,12
STATION_GUY,5427,15,1,4,20
STATION_GUY,2376,9,2,2,13
UTILITY_GUY,1316,11,2,1,14
UTILITY_GUY,46540,13,0,1,14
UTILITY_GUY,14473,15,2,0,17
STATION_GUY,17103,12,0,1,13
UTILITY_GUY,22726,15,1,1,17
UTILITY_GUY,61284,11,1,2,14
STATION_GUY,17672,12,0,3,15
STATION_GUY,1691,10,0,3,13
UTILITY_GUY,1750,2,1,0,3
STATION_GUY,7717,8,1,4,13
UTILITY_GUY,301,10,2,0,12
STATION_GUY,3532,8,0,4,12
UTILITY_GUY,13876,13,2,3,18
STATION_GUY,2965,7,1,3,11
STATION_GUY,20203,7,0,3,10
STATION_GUY,1090,6,1,3,10
STATION_GUY,14860,14,1,2,17
UTILITY_GUY,10617,12,2,1,15
STATION_GUY,20155,12,0,2,14
STATION_GUY,11325,10,1,3,14
UTILITY_GUY,667,5,1,1,7
STATION_GUY,62796,14,2,2,18
UTILITY_GUY,994,5,0,0,5
STATION_GUY,21805,13,1,3,17
STATION_GUY,11824,10,0,3,13
UTILITY_GUY,22227,13,1,1,15
STATION_GUY,11684,10,2,3,15
UTILITY_GUY,85304,13,2,1,16
STATION_GUY,5388,11,0,3,14
UTILITY_GUY,1110,1,1,1,3
UTILITY_GUY,850,2,0,2,4
STATION_GUY,2704,6,1,4,11
STATION_GUY,20951,12,0,2,14
STATION_GUY,18690,10,1,3,14
STATION_GUY,695,8,1,1,10
UTILITY_GUY,17302,10,2,1,13
STATION_GUY,2034,9,1,4,14
STATION_GUY,534,9,1,3,13
UTILITY_GUY,99030,14,2,2,18
STATION_GUY,1642,7,0,4,11
STATION_GUY,20470,12,0,4,16
STATION_GUY,770,7,0,4,11
STATION_GUY,1181,8,0,4,12
UTILITY_GUY,26197,13,2,2,17
UTILITY_GUY,490,9,1,0,10
UTILITY_GUY,24875,14,1,1,16
STATION_GUY,26877,12,1,4,17
STATION_GUY,13513,12,0,2,14
STATION_GUY,3625,11,1,4,16
STATION_GUY,2635,8,1,2,11
STATION_GUY,28098,9,0,3,12
UTILITY_GUY,1037,7,2,1,10
STATION_GUY,367,7,1,2,10
STATION_GUY,733,3,0,2,5
UTILITY_GUY,15842,14,2,1,17
STATION_GUY,924,4,0,2,6
STATION_GUY,44352,12,0,3,15
STATION_GUY,30536,11,1,2,14
UTILITY_GUY,2762,8,2,3,13
STATION_GUY,5325,10,1,3,14
STATION_GUY,3192,10,1,4,15
UTILITY_GUY,35061,12,2,0,14
UTILITY_GUY,878,8,2,1,11
STATION_GUY,1493,12,2,3,17
UTILITY_GUY,57581,10,1,1,12
STATION_GUY,3841,10,0,4,14
STATION_GUY,3619,9,1,4,14
UTILITY_GUY,1040,7,1,1,9
UTILITY_GUY,1856,10,1,2,13
UTILITY_GUY,210,6,0,1,7
STATION_GUY,628,4,1,3,8
STATION_GUY,2043,4,0,4,8
UTILITY_GUY,742,8,2,2,12
STATION_GUY,730,5,0,4,9
UTILITY_GUY,20636,12,2,1,15
UTILITY_GUY,24190,12,1,2,15
UTILITY_GUY,29655,12,2,1,15
UTILITY_GUY,24540,13,2,0,15
UTILITY_GUY,636,5,2,4,11
UTILITY_GUY,352,8,2,0,10
UTILITY_GUY,1063,3,2,2,7
STATION_GUY,24776,11,0,3,14
UTILITY_GUY,14053,14,2,2,18
UTILITY_GUY,10390,14,1,0,15
UTILITY_GUY,9866,12,1,1,14
STATION_GUY,11278,12,1,3,16
STATION_GUY,1236,8,0,4,12
UTILITY_GUY,1103,7,2,2,11
STATION_GUY,15135,12,1,4,17
UTILITY_GUY,1313,7,2,1,10
STATION_GUY,2825,6,1,3,10
UTILITY_GUY,13385,12,2,1,15
STATION_GUY,11309,11,1,4,16
UTILITY_GUY,54747,13,2,1,16
UTILITY_GUY,15761,11,2,2,15
STATION_GUY,8619,15,1,3,19
UTILITY_GUY,27702,12,2,0,14
UTILITY_GUY,312,12,2,0,14
STATION_GUY,10756,10,2,4,16
STATION_GUY,27339,12,1,2,15
UTILITY_GUY,980,6,0,0,6
STATION_GUY,1507,9,1,3,13
STATION_GUY,51421,13,0,1,14
STATION_GUY,22392,11,0,4,15
STATION_GUY,823,4,0,2,6
STATION_GUY,1135,5,0,4,9
STATION_GUY,10597,12,0,3,15
UTILITY_GUY,1045,6,2,2,10
STATION_GUY,5182,12,1,4,17
STATION_GUY,1271,10,1,3,14
STATION_GUY,40517,9,0,4,13
STATION_GUY,3883,11,0,4,15
STATION_GUY,742,4,1,3,8
UTILITY_GUY,37046,13,1,1,15
UTILITY_GUY,12558,11,1,2,14
UTILITY_GUY,1227,2,0,0,2
UTILITY_GUY,42438,10,2,1,13
UTILITY_GUY,6731,12,1,2,15
STATION_GUY,740,6,1,2,9
STATION_GUY,5860,12,1,3,16
STATION_GUY,959,5,1,2,8
STATION_GUY,8666,13,0,2,15
STATION_GUY,33169,10,2,3,15
STATION_GUY,1086,7,2,2,11
UTILITY_GUY,15788,13,2,1,16
UTILITY_GUY,17934,11,2,2,15
STATION_GUY,27528,12,1,3,16
UTILITY_GUY,8517,10,2,3,15
UTILITY_GUY,4451,12,2,2,16
STATION_GUY,9374,12,1,3,16
STATION_GUY,520,8,1,0,9
UTILITY_GUY,28462,13,1,1,15
UTILITY_GUY,25984,9,1,1,11
UTILITY_GUY,1310,5,2,1,8
UTILITY_GUY,11421,15,2,2,19
STATION_GUY,12019,15,1,2,18
STATION_GUY,27832,12,1,3,16
UTILITY_GUY,18470,14,2,0,16
UTILITY_GUY,21131,12,2,1,15
STATION_GUY,3239,7,0,4,11
UTILITY_GUY,21011,12,2,1,15
STATION_GUY,7892,15,0,2,17
STATION_GUY,43424,11,0,3,14
STATION_GUY,793,9,1,1,11
UTILITY_GUY,9602,13,1,0,14
UTILITY_GUY,31144,11,2,2,15
UTILITY_GUY,788,5,2,0,7
STATION_GUY,3005,11,2,4,17
UTILITY_GUY,1035,10,2,1,13
UTILITY_GUY,46021,13,1,2,16
STATION_GUY,9308,13,0,3,16
UTILITY_GUY,13054,15,2,2,19
UTILITY_GUY,87034,13,0,1,14
STATION_GUY,1484,13,0,4,17
STATION_GUY,5062,10,0,4,14
UTILITY_GUY,21707,10,1,3,14
STATION_GUY,2796,7,0,3,10
STATION_GUY,253,5,0,2,7
UTILITY_GUY,14975,10,0,1,11
STATION_GUY,991,4,0,3,7
STATION_GUY,11063,15,0,2,17
UTILITY_GUY,1705,1,2,2,5
UTILITY_GUY,797,7,2,0,9
UTILITY_GUY,301,8,1,1,10
STATION_GUY,1175,8,0,3,11
STATION_GUY,14252,13,1,1,15
STATION_GUY,23252,13,0,3,16
STATION_GUY,4606,12,0,3,15
UTILITY_GUY,1043,9,0,0,9
STATION_GUY,211,5,0,3,8
UTILITY_GUY,874,4,2,2,8
STATION_GUY,1371,7,1,3,11
STATION_GUY,387,5,0,1,6
STATION_GUY,6017,10,0,3,13
STATION_GUY,5161,14,0,4,18
STATION_GUY,5172,13,1,4,18
UTILITY_GUY,697,5,1,1,7
STATION_GUY,1938,5,0,4,9
UTILITY_GUY,621,12,2,1,15
UTILITY_GUY,17591,12,2,0,14
STATION_GUY,16059,15,1,3,19
STATION_GUY,2891,11,2,4,17
UTILITY_GUY,51462,11,2,1,14
STATION_GUY,556,9,0,2,11
STATION_GUY,8084,13,1,2,16
STATION_GUY,14610,11,0,4,15
STATION_GUY,51385,9,0,3,12
UTILITY_GUY,1546,6,1,1,8
STATION_GUY,1086,2,0,3,5
UTILITY_GUY,11423,13,2,1,16
STATION_GUY,15943,14,1,3,18
UTILITY_GUY,6161,13,2,2,17
UTILITY_GUY,1720,8,1,2,11
UTILITY_GUY,671,4,1,1,6
STATION_GUY,2557,11,0,4,15
STATION_GUY,12275,15,0,2,17
STATION_GUY,11128,12,1,4,17
STATION_GUY,364,10,1,4,15
UTILITY_GUY,23435,12,2,1,15
STATION_GUY,1510,7,1,4,12
STATION_GUY,1118,6,1,4,11
STATION_GUY,3258,9,0,4,13
STATION_GUY,2598,9,0,4,13
UTILITY_GUY,13131,12,2,2,16
UTILITY_GUY,10460,15,0,2,17
STATION_GUY,33558,11,1,3,15
STATION_GUY,21435,11,0,3,14
STATION_GUY,10782,11,2,2,15
UTILITY_GUY,28059,11,1,1,13
STATION_GUY,9426,10,1,3,14
STATION_GUY,1703,8,1,4,13
STATION_GUY,6508,15,1,3,19
STATION_GUY,1505,4,1,3,8
UTILITY_GUY,266,5,1,1,7
STATION_GUY,16571,12,0,3,15
UTILITY_GUY,1761,5,2,2,9
STATION_GUY,13260,14,1,3,18
UTILITY_GUY,7612,13,2,1,16
UTILITY_GUY,24527,11,1,2,14
STATION_GUY,13648,14,0,4,18
STATION_GUY,1188,2,1,2,5
STATION_GUY,550,9,0,2,11
STATION_GUY,6841,12,2,4,18
STATION_GUY,9510,10,0,0,10
UTILITY_GUY,17630,12,2,1,15
UTILITY_GUY,444,12,1,3,16
STATION_GUY,1994,8,0,4,12
UTILITY_GUY,52709,13,1,1,15
UTILITY_GUY,86896,13,1,1,15
STATION_GUY,7988,12,2,2,16
UTILITY_GUY,22976,13,1,2,16
STATION_GUY,4419,11,0,4,15
UTILITY_GUY,6497,8,1,2,11
UTILITY_GUY,8847,14,2,1,17
UTILITY_GUY,24734,12,0,1,13
STATION_GUY,3096,11,1,4,16
UTILITY_GUY,18399,14,2,0,16
STATION_GUY,1792,6,1,3,10
STATION_GUY,11433,16,0,2,18
UTILITY_GUY,26715,14,1,1,16
UTILITY_GUY,10919,12,1,1,14
STATION_GUY,10138,12,1,3,16
STATION_GUY,76484,9,0,3,12
UTILITY_GUY,3477,10,0,3,13
STATION_GUY,14954,8,0,2,10
STATION_GUY,3238,5,0,4,9
UTILITY_GUY,1573,7,1,3,11
STATION_GUY,3569,14,1,4,19
STATION_GUY,3180,10,0,3,13
STATION_GUY,1864,10,0,4,14
STATION_GUY,5223,13,0,3,16
UTILITY_GUY,93572,14,1,2,17
STATION_GUY,1281,2,0,2,4
UTILITY_GUY,8026,13,1,2,16
UTILITY_GUY,1480,2,1,0,3
UTILITY_GUY,420,3,1,1,5
STATION_GUY,1543,9,1,4,14
STATION_GUY,3323,9,1,3,13
STATION_GUY,15518,16,1,3,20
UTILITY_GUY,666,4,2,0,6
STATION_GUY,7663,9,1,3,13
STATION_GUY,4107,9,1,4,14
UTILITY_GUY,972,7,2,2,11
STATION_GUY,27081,13,0,2,15
UTILITY_GUY,5519,6,2,1,9
STATION_GUY,1898,9,1,2,12
UTILITY_GUY,6696,14,1,1,16
STATION_GUY,17726,14,2,3,19
STATION_GUY,542,9,2,3,14
STATION_GUY,99405,12,0,3,15
UTILITY_GUY,24986,14,0,2,16
UTILITY_GUY,16334,16,2,2,20
STATION_GUY,10505,13,1,3,17
STATION_GUY,4719,10,0,4,14
STATION_GUY,550,12,2,4,18
UTILITY_GUY,909,3,2,1,6
STATION_GUY,794,8,1,4,13
STATION_GUY,1512,5,0,3,8
STATION_GUY,16860,10,0,4,14
STATION_GUY,349,7,1,3,11
UTILITY_GUY,10531,13,2,2,17
STATION_GUY,28337,13,0,4,17
STATION_GUY,1111,5,0,4,9
STATION_GUY,17562,12,0,3,15
STATION_GUY,53512,15,1,3,19
UTILITY_GUY,353,8,2,0,10
UTILITY_GUY,8207,10,2,1,13
UTILITY_GUY,28724,15,1,3,19
UTILITY_GUY,4232,10,0,2,12
STATION_GUY,1322,6,0,4,10
STATION_GUY,8488,15,0,2,17
STATION_GUY,8286,11,1,3,15
UTILITY_GUY,22966,15,2,1,18
STATION_GUY,1322,7,1,4,12
UTILITY_GUY,26313,15,1,2,18
STATION_GUY,8435,11,0,4,15
UTILITY_GUY,44189,16,1,0,17
UTILITY_GUY,50987,14,2,1,17
UTILITY_GUY,13253,13,2,1,16
STATION_GUY,3771,10,1,4,15
STATION_GUY,17831,12,2,3,17
STATION_GUY,14626,12,0,1,13
STATION_GUY,743,4,1,2,7
STATION_GUY,1365,5,0,4,9
STATION_GUY,14648,12,1,1,14
UTILITY_GUY,567,7,0,1,8
UTILITY_GUY,5818,7,2,1,10
